tweet,sentiment,product
Apple's slow adoption of new technologies like NFC and wireless charging is disappointing. #SlowTechAdoption,Negative emotion,Apple
The iPhone 5s's small screen size is no longer competitive with other smartphones. #SmallScreenOutdated,Negative emotion,Apple
The lack of proper ventilation in MacBooks leads to overheating issues. #MacBookOverheating,Negative emotion,Apple
Disappointed that Apple has not improved battery technology significantly. #BatteryTechStagnant,Negative emotion,Apple
The high price of Apple products makes them inaccessible to a broader audience. #InaccessiblePricing,Negative emotion,Apple
Apple's move away from universally compatible ports has added unnecessary complexity. #PortComplexity,Negative emotion,Apple
The lack of a matte screen option on MacBooks is a problem for outdoor use. #NoMatteOption,Negative emotion,Apple
Apple's exclusive use of proprietary connectors limits connectivity options. #ProprietaryConnectorsLimitation,Negative emotion,Apple
"The iPhone 5s still features an 8-megapixel camera, lagging behind competitors. #CameraLag",Negative emotion,Apple
"Frustrated by the continuous push to use iCloud, which lacks the features of other cloud services. #iCloudPush",Negative emotion,Apple
The Apple TV's functionality is too dependent on having other Apple products. #AppleTVLimitations,Negative emotion,Apple
The lack of a truly waterproof iPhone model is a missed opportunity. #NoWaterproofiPhone,Negative emotion,Apple
Apple's premium service pricing does not match the level of service provided. #ServiceNotWorthPrice,Negative emotion,Apple
The iPad's heavy reliance on iTunes for content management is outdated. #iTunesDependence,Negative emotion,Apple
The iPhone 5s does not support emerging mobile payment technologies. #NoMobilePaymentSupport,Negative emotion,Apple
Apple's minimalistic remote control for Apple TV lacks functionality. #MinimalisticRemoteFail,Negative emotion,Apple
The MacBook Pro's high price tag is not justified by its performance. #OverpricedMacBookPro,Negative emotion,Apple
"iOS 7's aesthetics prioritize style over usability, leading to a less intuitive user experience. #StyleOverUsability",Negative emotion,Apple
The iPhone's slow adoption of larger screen sizes has left it behind in the market. #ScreenSizeLag,Negative emotion,Apple
Apple's Mac Pro cylindrical design is unconventional but not necessarily practical. #MacProDesignQuestionable,Negative emotion,Apple
Disappointed with the Apple Watch's heavy reliance on the iPhone for functionality. #AppleWatchDependency,Negative emotion,Apple
The iPad Mini's lack of a Retina display until recently was a significant flaw. #LateRetinaMini,Negative emotion,Apple
Apple's iterative approach to product updates feels like a money grab. #IterativeUpdates,Negative emotion,Apple
The iPhone 5s's lack of a significant camera upgrade is disappointing. #NoSignificantCameraUpgrade,Negative emotion,Apple
Frustrated by Apple's refusal to adopt standard micro USB charging. #NoMicroUSB,Negative emotion,Apple
The new iMac's elimination of the optical drive limits its functionality. #OpticalDriveGone,Negative emotion,Apple
Apple's pricing strategy for new releases seems more about brand than actual value. #BrandOverValue,Negative emotion,Apple
The lack of significant innovation in the latest iPhone model is apparent. #LackOfInnovation,Negative emotion,Apple
The new MacBook Air models are prohibitively expensive for many potential buyers. #ExpensiveMacBookAir,Negative emotion,Apple
iOS 7's redesign has been polarizing and not universally welcomed. #PolarizingiOS7,Negative emotion,Apple
The iPhone 5s's aluminum body is prone to scratches and dents. #AluminumBodyIssues,Negative emotion,Apple
Disappointed by the continued lack of customizable options in iOS. #LackOfCustomization,Negative emotion,Apple
Apple's approach to integrating only their own services limits user choice. #LimitedChoice,Negative emotion,Apple
The MacBook's reliance on Thunderbolt ports adds cost and inconvenience. #ThunderboltInconvenience,Negative emotion,Apple
Frustrated with the limited upgrade options for RAM and storage on new Macs. #LimitedUpgradeOptions,Negative emotion,Apple
The iPad's lack of support for external storage devices is a significant limitation. #NoExternalStorage,Negative emotion,Apple
Apple's software updates often introduce more problems than they solve. #ProblematicUpdates,Negative emotion,Apple
"Apparently, ""innovation"" at Apple means adding a new color. Groundbreaking. #InnovationNot",Negative emotion,Apple
"The iPhone 5s: because everyone asked for a gold phone that can read fingerprints, right?",Negative emotion,Apple
The iPad Air is light enough to forget it’s in your bag and underwhelming enough to forget why you bought it.,Negative emotion,Apple
"So the iPhone still can't multi-task properly, but at least we can wave hello with a fingerprint. Progress? #TouchID",Negative emotion,Apple
Apple Maps: Now with more random detours to keep your life exciting. #ThanksApple,Negative emotion,Apple
"Great, another iOS update, another round of ""find the new bugs"" - it's like a tech Easter egg hunt.",Negative emotion,Apple
"The iPhone 5c, for when you want last year's technology wrapped in a plastic toy. Very chic.",Negative emotion,Apple
Still trying to figure out how the MacBook Pro's price is justified. Must be the Apple logo premium.,Negative emotion,Apple
"Oh, the iPad Mini finally got a Retina display? Welcome to 2010, Apple. #LateToTheParty",Negative emotion,Apple
"Apple's iCloud is like a magic trick – now you see your files, now you don't.",Negative emotion,Apple
Just love how the iPhone battery respects my need for daily time off the grid. So thoughtful. #BatteryLife,Negative emotion,Apple
If Apple's design team got a dollar for every pixel missing from the MacBook Air's screen...,Negative emotion,Apple
"iPhone 5s, for when you absolutely, positively need to tweet in gold.",Negative emotion,Apple
The iPhone's lack of NFC means I'm still stuck in the line using my card like some ancient relic. #NoNFC,Negative emotion,Apple
The Mac Pro looks like a trash can and costs as much as a car. Innovation or confusion?,Negative emotion,Apple
"Wow, a fingerprint sensor? What will Apple think of next, a phone that can actually last all day?",Negative emotion,Apple
"iOS 7: Because nothing says ""upgrade"" like giving your phone the ability to crash in seven new colors.",Negative emotion,Apple
"The new iMac: Thinner, lighter, and still completely immobile. Why do I care about thinness again?",Negative emotion,Apple
Using the iPad to get actual work done is like trying to sprint in flip-flops.,Negative emotion,Apple
"Every time I see my iPhone's battery icon turn red, I remember how ""advanced"" this technology is supposed to be.",Negative emotion,Apple
MacBook Air's battery life is a mystery. It vanishes faster than my desire to work.,Negative emotion,Apple
Apple TV: Perfect if you enjoy paying top dollar to watch a spinning wheel. #BufferingForever,Negative emotion,Apple
They said the iPhone 5s camera was improved. Guess blurry is the new sharp.,Negative emotion,Apple
"Apple's strategy: if we can't convince them with innovation, dazzle them with... thinner devices?",Negative emotion,Apple
"I miss the days when updates made my phone better, not just different.",Negative emotion,Apple
"The only thing ""pro"" about the MacBook Pro is how professionally it drains my wallet.",Negative emotion,Apple
"So the iPhone can't survive a drop, but at least it can survive in a world without NFC, right?",Negative emotion,Apple
"Another day, another dongle. Thanks, MacBook, for keeping things simple. #DongleLife",Negative emotion,Apple
Why use Google Maps when you can use Apple Maps and explore unknown parts of your own city?,Negative emotion,Apple
iPhone 5c: standing strong in the face of innovation by not participating in it.,Negative emotion,Apple
"Thanks to the iPad Air, I now understand what overpaying feels like.",Negative emotion,Apple
"Siri, find me a reason why I'm still using an iPhone. Siri: ""I'm sorry, I didn't get that.""",Negative emotion,Apple
"The new MacBook might be thinner, but my wallet feels a lot thicker after buying one.",Negative emotion,Apple
Love how every Apple product release is just a reminder that I didn't need what I just bought.,Negative emotion,Apple
"If Apple made a car, would it have windows? Or just a single, non-customizable view?",Negative emotion,Apple
"Just got the new iPhone. It's just like the old iPhone, but now I get to say it's new.",Negative emotion,Apple
Apple Watch: the perfect gadget for when you need to know the time and nothing else.,Negative emotion,Apple
Remember when Apple products just worked? Me neither.,Negative emotion,Apple
"So many iPhone models now, Apple might as well start naming them like hurricanes.",Negative emotion,Apple
The new iMac: now with 100% more reasons to never move it from your desk.,Negative emotion,Apple
"If loving the iPhone 5s is wrong, I don't want to be right. Oh wait, I do, because it's not that great.",Negative emotion,Apple
MacBook Air: because paying more for less is the new normal.,Negative emotion,Apple
Who needs a fast charger when you have all night to charge your iPhone?,Negative emotion,Apple
Using iCloud for important files is like playing data roulette.,Negative emotion,Apple
The iPhone 5s: innovating past colors into shades of disappointment.,Negative emotion,Apple
The iPad Mini is the perfect device for anyone who loves paying full price for half the performance.,Negative emotion,Apple
"Apple's version of ""file management"" is like trying to organize a sock drawer in the dark.",Negative emotion,Apple
Every new Apple release is a fresh lesson in planned obsolescence.,Negative emotion,Apple
"Just when you think the MacBook couldn't get any thinner, Apple removes another essential feature.",Negative emotion,Apple
Why fix bugs when you can just release a new iPhone and call it a day?,Negative emotion,Apple
The new MacBook: for those who enjoy thermal throttling as a feature.,Negative emotion,Apple
The iPhone's durability is perfect for anyone who lives and works in a padded room.,Negative emotion,Apple
"Oh cool, another iOS update. Can't wait to see what doesn't work this time.",Negative emotion,Apple
"The Apple Store: come for the genius, stay because you're stuck in the crowd.",Negative emotion,Apple
"I'd review the latest iPad, but I'm still waiting for it to do something new.",Negative emotion,Apple
Great news: the iPhone now comes in colors. Bad news: it's still the same phone.,Negative emotion,Apple
Apple's innovation seems to be stuck in traffic somewhere between Cupertino and reality.,Negative emotion,Apple
The MacBook Pro: because who doesn't like paying extra for yesterday's technology?,Negative emotion,Apple
"Thanks, Apple, for turning every software update into a suspense thriller.",Negative emotion,Apple
Apple Maps: Because sometimes you just need to get lost.,Negative emotion,Apple
Every new iPhone release is just an exercise in finding out how many old chargers can be rendered useless.,Negative emotion,Apple
